MODZCTA,Month,Date,Year,Hour,Count,Latitude,Longitude
11220.0,8,5,2024,18,1,-74.01649319786692,40.641077434530715
11220.0,8,6,2024,9,1,-74.01649319786692,40.641077434530715
11220.0,8,6,2024,17,1,-74.01649319786692,40.641077434530715
11220.0,8,8,2023,21,1,-74.01649319786692,40.641077434530715
11220.0,8,8,2024,9,1,-74.01649319786692,40.641077434530715
11220.0,8,9,2023,22,1,-74.01649319786692,40.641077434530715
11220.0,8,9,2024,6,1,-74.01649319786692,40.641077434530715
11220.0,8,10,2023,19,1,-74.01649319786692,40.641077434530715
11220.0,8,10,2023,20,1,-74.01649319786692,40.641077434530715
11220.0,8,11,2024,13,1,-74.01649319786692,40.641077434530715
11220.0,8,11,2024,19,1,-74.01649319786692,40.641077434530715
11220.0,8,12,2022,6,1,-74.01649319786692,40.641077434530715
11220.0,8,12,2022,16,1,-74.01649319786692,40.641077434530715
11220.0,8,14,2023,6,1,-74.01649319786692,40.641077434530715
11220.0,8,16,2022,18,1,-74.01649319786692,40.641077434530715
11220.0,8,16,2023,1,1,-74.01649319786692,40.641077434530715
11220.0,8,17,2022,11,1,-74.01649319786692,40.641077434530715
11220.0,8,17,2024,22,1,-74.01649319786692,40.641077434530715
11220.0,8,18,2022,7,1,-74.01649319786692,40.641077434530715
11220.0,8,22,2024,17,1,-74.01649319786692,40.641077434530715
11220.0,8,25,2022,19,1,-74.01649319786692,40.641077434530715
11220.0,8,25,2023,19,1,-74.01649319786692,40.641077434530715
11220.0,8,25,2024,18,1,-74.01649319786692,40.641077434530715
11220.0,8,27,2024,9,1,-74.01649319786692,40.641077434530715
11220.0,8,28,2022,4,1,-74.01649319786692,40.641077434530715
11220.0,8,30,2022,18,1,-74.01649319786692,40.641077434530715
11220.0,9,1,2022,13,1,-74.01649319786692,40.641077434530715
11220.0,9,2,2024,10,1,-74.01649319786692,40.641077434530715
11220.0,9,3,2022,13,1,-74.01649319786692,40.641077434530715
11220.0,9,3,2023,22,1,-74.01649319786692,40.641077434530715
11220.0,9,4,2023,10,1,-74.01649319786692,40.641077434530715
11220.0,9,4,2024,22,1,-74.01649319786692,40.641077434530715
11220.0,9,5,2024,8,1,-74.01649319786692,40.641077434530715
11220.0,9,6,2023,9,1,-74.01649319786692,40.641077434530715
11220.0,9,6,2024,13,1,-74.01649319786692,40.641077434530715
11220.0,9,7,2022,10,1,-74.01649319786692,40.641077434530715
11220.0,9,7,2022,13,1,-74.01649319786692,40.641077434530715
11220.0,9,8,2023,19,1,-74.01649319786692,40.641077434530715
11220.0,9,9,2023,14,1,-74.01649319786692,40.641077434530715
11220.0,9,13,2023,18,1,-74.01649319786692,40.641077434530715
11220.0,9,13,2024,9,1,-74.01649319786692,40.641077434530715
11220.0,9,15,2023,6,1,-74.01649319786692,40.641077434530715
11220.0,9,15,2023,21,1,-74.01649319786692,40.641077434530715
11220.0,9,15,2024,1,1,-74.01649319786692,40.641077434530715
11220.0,9,16,2023,16,1,-74.01649319786692,40.641077434530715
11220.0,9,18,2023,12,1,-74.01649319786692,40.641077434530715
11220.0,9,18,2023,17,1,-74.01649319786692,40.641077434530715
11220.0,9,18,2024,11,1,-74.01649319786692,40.641077434530715
11220.0,9,19,2022,1,1,-74.01649319786692,40.641077434530715
11220.0,9,19,2023,6,1,-74.01649319786692,40.641077434530715
11220.0,9,22,2024,18,1,-74.01649319786692,40.641077434530715
11220.0,9,22,2024,21,1,-74.01649319786692,40.641077434530715
11220.0,9,24,2023,13,1,-74.01649319786692,40.641077434530715
11220.0,9,25,2023,13,1,-74.01649319786692,40.641077434530715
11220.0,9,25,2024,16,1,-74.01649319786692,40.641077434530715
11220.0,9,27,2022,14,1,-74.01649319786692,40.641077434530715
11220.0,9,29,2023,13,1,-74.01649319786692,40.641077434530715
11220.0,10,1,2022,23,1,-74.01649319786692,40.641077434530715
11220.0,10,3,2022,13,1,-74.01649319786692,40.641077434530715
11220.0,10,3,2023,3,1,-74.01649319786692,40.641077434530715
11220.0,10,3,2024,10,1,-74.01649319786692,40.641077434530715
11220.0,10,4,2022,5,1,-74.01649319786692,40.641077434530715
11220.0,10,4,2024,14,1,-74.01649319786692,40.641077434530715
11220.0,10,5,2024,4,1,-74.01649319786692,40.641077434530715
11220.0,10,6,2022,13,1,-74.01649319786692,40.641077434530715
11220.0,10,6,2024,19,1,-74.01649319786692,40.641077434530715
11220.0,10,7,2023,17,1,-74.01649319786692,40.641077434530715
11220.0,10,7,2023,20,1,-74.01649319786692,40.641077434530715
11220.0,10,9,2024,8,1,-74.01649319786692,40.641077434530715
11220.0,10,10,2023,14,1,-74.01649319786692,40.641077434530715
11220.0,10,11,2022,21,1,-74.01649319786692,40.641077434530715
11220.0,10,11,2023,15,1,-74.01649319786692,40.641077434530715
11220.0,10,12,2022,1,1,-74.01649319786692,40.641077434530715
11220.0,10,12,2024,8,1,-74.01649319786692,40.641077434530715
11220.0,10,13,2023,14,1,-74.01649319786692,40.641077434530715
11220.0,10,16,2022,17,1,-74.01649319786692,40.641077434530715
11220.0,10,16,2024,9,1,-74.01649319786692,40.641077434530715
11220.0,10,18,2024,11,1,-74.01649319786692,40.641077434530715
11220.0,10,19,2022,16,1,-74.01649319786692,40.641077434530715
11220.0,10,19,2024,8,1,-74.01649319786692,40.641077434530715
11220.0,10,20,2022,19,1,-74.01649319786692,40.641077434530715
11220.0,10,21,2022,11,1,-74.01649319786692,40.641077434530715
11220.0,10,22,2022,2,1,-74.01649319786692,40.641077434530715
11220.0,10,22,2022,20,1,-74.01649319786692,40.641077434530715
11220.0,10,22,2023,12,1,-74.01649319786692,40.641077434530715
11220.0,10,23,2022,14,1,-74.01649319786692,40.641077434530715
11220.0,10,23,2022,15,1,-74.01649319786692,40.641077434530715
11220.0,10,23,2024,1,1,-74.01649319786692,40.641077434530715
11220.0,10,25,2022,15,1,-74.01649319786692,40.641077434530715
11220.0,10,26,2023,11,1,-74.01649319786692,40.641077434530715
11220.0,10,27,2022,14,1,-74.01649319786692,40.641077434530715
11220.0,10,27,2023,11,1,-74.01649319786692,40.641077434530715
11220.0,10,28,2023,11,1,-74.01649319786692,40.641077434530715
11220.0,10,28,2023,18,1,-74.01649319786692,40.641077434530715
11220.0,10,29,2023,7,1,-74.01649319786692,40.641077434530715
11220.0,10,31,2023,17,1,-74.01649319786692,40.641077434530715
11220.0,11,1,2022,7,1,-74.01649319786692,40.641077434530715
11220.0,11,1,2023,12,1,-74.01649319786692,40.641077434530715
11220.0,11,2,2022,12,1,-74.01649319786692,40.641077434530715
11220.0,11,2,2022,22,1,-74.01649319786692,40.641077434530715
11220.0,11,3,2024,0,1,-74.01649319786692,40.641077434530715
11220.0,11,3,2024,5,1,-74.01649319786692,40.641077434530715
11220.0,11,4,2022,8,1,-74.01649319786692,40.641077434530715
11220.0,11,4,2023,23,1,-74.01649319786692,40.641077434530715
11220.0,11,5,2022,15,1,-74.01649319786692,40.641077434530715
11220.0,11,5,2023,1,1,-74.01649319786692,40.641077434530715
11220.0,11,5,2023,16,1,-74.01649319786692,40.641077434530715
11220.0,11,5,2023,17,1,-74.01649319786692,40.641077434530715
11220.0,11,6,2022,19,1,-74.01649319786692,40.641077434530715
11220.0,11,7,2023,3,1,-74.01649319786692,40.641077434530715
11220.0,11,7,2023,20,1,-74.01649319786692,40.641077434530715
11220.0,11,7,2024,5,1,-74.01649319786692,40.641077434530715
11220.0,11,7,2024,16,1,-74.01649319786692,40.641077434530715
11220.0,11,8,2022,14,1,-74.01649319786692,40.641077434530715
11220.0,11,8,2024,15,1,-74.01649319786692,40.641077434530715
11220.0,11,9,2023,21,1,-74.01649319786692,40.641077434530715
11220.0,11,10,2023,13,1,-74.01649319786692,40.641077434530715
11220.0,11,11,2023,22,1,-74.01649319786692,40.641077434530715
11220.0,11,12,2023,7,1,-74.01649319786692,40.641077434530715
11220.0,11,13,2022,8,1,-74.01649319786692,40.641077434530715
11220.0,11,13,2022,22,1,-74.01649319786692,40.641077434530715
11220.0,11,13,2023,1,1,-74.01649319786692,40.641077434530715
11220.0,11,13,2023,12,1,-74.01649319786692,40.641077434530715
11220.0,11,13,2024,16,1,-74.01649319786692,40.641077434530715
11220.0,11,16,2022,20,1,-74.01649319786692,40.641077434530715
11220.0,11,16,2024,11,1,-74.01649319786692,40.641077434530715
11220.0,11,16,2024,13,1,-74.01649319786692,40.641077434530715
11220.0,11,18,2022,0,1,-74.01649319786692,40.641077434530715
11220.0,11,18,2023,15,1,-74.01649319786692,40.641077434530715
11220.0,11,19,2022,10,1,-74.01649319786692,40.641077434530715
11220.0,11,19,2024,19,1,-74.01649319786692,40.641077434530715
11220.0,11,21,2022,8,1,-74.01649319786692,40.641077434530715
11220.0,11,22,2023,11,1,-74.01649319786692,40.641077434530715
11220.0,11,22,2023,16,1,-74.01649319786692,40.641077434530715
11220.0,11,22,2024,5,1,-74.01649319786692,40.641077434530715
11220.0,11,23,2022,2,1,-74.01649319786692,40.641077434530715
11220.0,11,24,2022,9,1,-74.01649319786692,40.641077434530715
11220.0,11,24,2022,14,1,-74.01649319786692,40.641077434530715
11220.0,11,25,2022,4,1,-74.01649319786692,40.641077434530715
11220.0,11,25,2024,3,1,-74.01649319786692,40.641077434530715
11220.0,11,26,2023,11,1,-74.01649319786692,40.641077434530715
11220.0,11,27,2022,3,1,-74.01649319786692,40.641077434530715
11220.0,11,27,2022,12,1,-74.01649319786692,40.641077434530715
11220.0,11,28,2024,11,1,-74.01649319786692,40.641077434530715
11220.0,12,1,2023,12,1,-74.01649319786692,40.641077434530715
11220.0,12,1,2023,13,1,-74.01649319786692,40.641077434530715
11220.0,12,1,2023,16,1,-74.01649319786692,40.641077434530715
11220.0,12,2,2024,15,1,-74.01649319786692,40.641077434530715
11220.0,12,5,2022,13,1,-74.01649319786692,40.641077434530715
11220.0,12,6,2022,13,1,-74.01649319786692,40.641077434530715
11220.0,12,7,2022,18,1,-74.01649319786692,40.641077434530715
11220.0,12,7,2023,11,1,-74.01649319786692,40.641077434530715
11220.0,12,8,2024,13,1,-74.01649319786692,40.641077434530715
11220.0,12,10,2022,23,1,-74.01649319786692,40.641077434530715
11220.0,12,11,2024,18,1,-74.01649319786692,40.641077434530715
11220.0,12,12,2022,10,1,-74.01649319786692,40.641077434530715
11220.0,12,13,2023,5,1,-74.01649319786692,40.641077434530715
11220.0,12,13,2023,19,1,-74.01649319786692,40.641077434530715
11220.0,12,14,2022,14,1,-74.01649319786692,40.641077434530715
11220.0,12,14,2024,12,1,-74.01649319786692,40.641077434530715
11220.0,12,15,2022,2,1,-74.01649319786692,40.641077434530715
11220.0,12,16,2024,2,1,-74.01649319786692,40.641077434530715
11220.0,12,17,2022,18,1,-74.01649319786692,40.641077434530715
11220.0,12,17,2023,16,1,-74.01649319786692,40.641077434530715
11220.0,12,17,2024,18,1,-74.01649319786692,40.641077434530715
11220.0,12,18,2022,20,1,-74.01649319786692,40.641077434530715
11220.0,12,18,2024,9,1,-74.01649319786692,40.641077434530715
11220.0,12,18,2024,14,1,-74.01649319786692,40.641077434530715
11220.0,12,19,2022,4,1,-74.01649319786692,40.641077434530715
11220.0,12,21,2023,8,1,-74.01649319786692,40.641077434530715
11220.0,12,22,2022,14,1,-74.01649319786692,40.641077434530715
11220.0,12,22,2024,21,1,-74.01649319786692,40.641077434530715
11220.0,12,23,2023,11,1,-74.01649319786692,40.641077434530715
11220.0,12,23,2024,20,1,-74.01649319786692,40.641077434530715
11220.0,12,24,2022,17,1,-74.01649319786692,40.641077434530715
11220.0,12,25,2024,20,1,-74.01649319786692,40.641077434530715
11220.0,12,26,2022,1,1,-74.01649319786692,40.641077434530715
11220.0,12,29,2023,17,1,-74.01649319786692,40.641077434530715
11220.0,12,30,2023,11,1,-74.01649319786692,40.641077434530715
11220.0,12,31,2022,4,1,-74.01649319786692,40.641077434530715
11220.0,12,31,2022,21,1,-74.01649319786692,40.641077434530715
11220.0,12,31,2022,22,1,-74.01649319786692,40.641077434530715
11220.0,12,31,2023,9,1,-74.01649319786692,40.641077434530715
11220.0,12,31,2023,13,1,-74.01649319786692,40.641077434530715
11220.0,12,31,2024,8,1,-74.01649319786692,40.641077434530715
11221.0,1,1,2024,17,1,-73.927884546751,40.691335387984836
11221.0,1,2,2024,0,1,-73.927884546751,40.691335387984836
11221.0,1,2,2025,11,1,-73.927884546751,40.691335387984836
11221.0,1,2,2025,13,1,-73.927884546751,40.691335387984836
11221.0,1,3,2023,14,1,-73.927884546751,40.691335387984836
11221.0,1,3,2023,23,1,-73.927884546751,40.691335387984836
11221.0,1,3,2024,9,1,-73.927884546751,40.691335387984836
11221.0,1,3,2025,18,1,-73.927884546751,40.691335387984836
11221.0,1,3,2025,22,1,-73.927884546751,40.691335387984836
11221.0,1,4,2024,7,1,-73.927884546751,40.691335387984836
11221.0,1,5,2024,17,1,-73.927884546751,40.691335387984836
11221.0,1,6,2024,19,1,-73.927884546751,40.691335387984836
11221.0,1,6,2025,17,1,-73.927884546751,40.691335387984836
11221.0,1,7,2024,0,1,-73.927884546751,40.691335387984836
11221.0,1,8,2023,3,1,-73.927884546751,40.691335387984836
11221.0,1,8,2025,5,1,-73.927884546751,40.691335387984836
11221.0,1,8,2025,18,1,-73.927884546751,40.691335387984836
11221.0,1,9,2023,14,1,-73.927884546751,40.691335387984836
11221.0,1,9,2023,18,1,-73.927884546751,40.691335387984836
11221.0,1,9,2024,9,1,-73.927884546751,40.691335387984836
11221.0,1,10,2024,0,1,-73.927884546751,40.691335387984836
11221.0,1,10,2025,21,1,-73.927884546751,40.691335387984836
11221.0,1,10,2025,23,1,-73.927884546751,40.691335387984836
11221.0,1,11,2024,10,1,-73.927884546751,40.691335387984836
11221.0,1,12,2023,19,1,-73.927884546751,40.691335387984836
11221.0,1,12,2024,19,1,-73.927884546751,40.691335387984836
11221.0,1,12,2025,11,1,-73.927884546751,40.691335387984836
11221.0,1,12,2025,18,1,-73.927884546751,40.691335387984836
11221.0,1,13,2023,12,1,-73.927884546751,40.691335387984836
11221.0,1,14,2023,1,1,-73.927884546751,40.691335387984836
11221.0,1,14,2024,11,1,-73.927884546751,40.691335387984836
11221.0,1,14,2024,13,1,-73.927884546751,40.691335387984836
11221.0,1,14,2024,16,1,-73.927884546751,40.691335387984836
11221.0,1,14,2024,20,1,-73.927884546751,40.691335387984836
11221.0,1,14,2025,21,1,-73.927884546751,40.691335387984836
11221.0,1,15,2024,10,1,-73.927884546751,40.691335387984836
11221.0,1,15,2024,16,2,-73.927884546751,40.691335387984836
11221.0,1,15,2025,13,1,-73.927884546751,40.691335387984836
11221.0,1,16,2024,12,1,-73.927884546751,40.691335387984836
11221.0,1,16,2025,11,1,-73.927884546751,40.691335387984836
11221.0,1,19,2025,14,1,-73.927884546751,40.691335387984836
11221.0,1,20,2023,12,1,-73.927884546751,40.691335387984836
11221.0,1,21,2023,15,1,-73.927884546751,40.691335387984836
11221.0,1,22,2025,21,1,-73.927884546751,40.691335387984836
11221.0,1,24,2023,16,1,-73.927884546751,40.691335387984836
11221.0,1,24,2024,13,1,-73.927884546751,40.691335387984836
11221.0,1,24,2024,14,1,-73.927884546751,40.691335387984836
11221.0,1,24,2024,18,1,-73.927884546751,40.691335387984836
11221.0,1,25,2023,19,1,-73.927884546751,40.691335387984836
11221.0,1,25,2024,22,1,-73.927884546751,40.691335387984836
11221.0,1,26,2023,11,1,-73.927884546751,40.691335387984836
11221.0,1,26,2023,17,1,-73.927884546751,40.691335387984836
11221.0,1,26,2024,15,1,-73.927884546751,40.691335387984836
11221.0,1,26,2025,9,1,-73.927884546751,40.691335387984836
11221.0,1,27,2025,18,1,-73.927884546751,40.691335387984836
11221.0,1,27,2025,22,1,-73.927884546751,40.691335387984836
11221.0,1,29,2023,20,1,-73.927884546751,40.691335387984836
11221.0,1,29,2025,17,1,-73.927884546751,40.691335387984836
11221.0,1,30,2023,21,1,-73.927884546751,40.691335387984836
11221.0,1,30,2024,0,1,-73.927884546751,40.691335387984836
11221.0,1,30,2024,14,1,-73.927884546751,40.691335387984836
11221.0,1,31,2024,22,1,-73.927884546751,40.691335387984836
11221.0,1,31,2025,17,1,-73.927884546751,40.691335387984836
11221.0,2,1,2023,8,1,-73.927884546751,40.691335387984836
11221.0,2,1,2023,19,1,-73.927884546751,40.691335387984836
11221.0,2,2,2023,7,1,-73.927884546751,40.691335387984836
11221.0,2,2,2024,10,1,-73.927884546751,40.691335387984836
11221.0,2,3,2023,14,1,-73.927884546751,40.691335387984836
11221.0,2,3,2024,16,1,-73.927884546751,40.691335387984836
11221.0,2,3,2024,18,1,-73.927884546751,40.691335387984836
11221.0,2,4,2024,13,1,-73.927884546751,40.691335387984836
11221.0,2,5,2024,11,1,-73.927884546751,40.691335387984836
11221.0,2,6,2024,3,1,-73.927884546751,40.691335387984836
11221.0,2,6,2024,13,1,-73.927884546751,40.691335387984836
11221.0,2,9,2023,0,1,-73.927884546751,40.691335387984836
11221.0,2,9,2023,19,1,-73.927884546751,40.691335387984836
11221.0,2,9,2024,19,1,-73.927884546751,40.691335387984836
11221.0,2,11,2023,11,1,-73.927884546751,40.691335387984836
11221.0,2,11,2023,17,1,-73.927884546751,40.691335387984836
11221.0,2,11,2023,19,1,-73.927884546751,40.691335387984836
11221.0,2,11,2024,22,1,-73.927884546751,40.691335387984836
11221.0,2,12,2023,6,1,-73.927884546751,40.691335387984836
11221.0,2,12,2024,10,1,-73.927884546751,40.691335387984836
11221.0,2,12,2024,19,1,-73.927884546751,40.691335387984836
11221.0,2,13,2023,9,1,-73.927884546751,40.691335387984836
11221.0,2,15,2024,16,1,-73.927884546751,40.691335387984836
11221.0,2,15,2024,19,1,-73.927884546751,40.691335387984836
11221.0,2,16,2023,18,1,-73.927884546751,40.691335387984836
11221.0,2,16,2024,9,1,-73.927884546751,40.691335387984836
11221.0,2,17,2023,2,1,-73.927884546751,40.691335387984836
11221.0,2,17,2024,12,1,-73.927884546751,40.691335387984836
11221.0,2,18,2024,9,1,-73.927884546751,40.691335387984836
11221.0,2,18,2024,22,1,-73.927884546751,40.691335387984836
11221.0,2,20,2024,18,1,-73.927884546751,40.691335387984836
11221.0,2,21,2023,14,1,-73.927884546751,40.691335387984836
11221.0,2,23,2023,10,1,-73.927884546751,40.691335387984836
11221.0,2,24,2023,8,1,-73.927884546751,40.691335387984836
11221.0,2,24,2023,9,1,-73.927884546751,40.691335387984836
11221.0,2,26,2023,19,1,-73.927884546751,40.691335387984836
11221.0,2,26,2024,7,1,-73.927884546751,40.691335387984836
11221.0,2,27,2024,2,2,-73.927884546751,40.691335387984836
11221.0,2,28,2024,10,1,-73.927884546751,40.691335387984836
11221.0,2,29,2024,18,1,-73.927884546751,40.691335387984836
11221.0,3,1,2023,22,1,-73.927884546751,40.691335387984836
11221.0,3,3,2023,11,1,-73.927884546751,40.691335387984836
11221.0,3,3,2023,18,1,-73.927884546751,40.691335387984836
11221.0,3,3,2024,6,1,-73.927884546751,40.691335387984836
11221.0,3,3,2024,15,1,-73.927884546751,40.691335387984836
11221.0,3,3,2024,17,1,-73.927884546751,40.691335387984836
11221.0,3,4,2024,7,1,-73.927884546751,40.691335387984836
11221.0,3,4,2024,20,1,-73.927884546751,40.691335387984836
11221.0,3,5,2024,15,1,-73.927884546751,40.691335387984836
11221.0,3,5,2024,20,1,-73.927884546751,40.691335387984836
11221.0,3,6,2024,17,1,-73.927884546751,40.691335387984836
11221.0,3,7,2024,13,1,-73.927884546751,40.691335387984836
11221.0,3,9,2023,10,1,-73.927884546751,40.691335387984836
11221.0,3,10,2024,14,1,-73.927884546751,40.691335387984836
11221.0,3,12,2023,11,1,-73.927884546751,40.691335387984836
11221.0,3,12,2024,8,1,-73.927884546751,40.691335387984836
11221.0,3,13,2024,13,1,-73.927884546751,40.691335387984836
11221.0,3,14,2024,14,1,-73.927884546751,40.691335387984836
11221.0,3,15,2023,15,1,-73.927884546751,40.691335387984836
11221.0,3,17,2023,12,1,-73.927884546751,40.691335387984836
11221.0,3,17,2023,16,1,-73.927884546751,40.691335387984836
11221.0,3,18,2022,19,1,-73.927884546751,40.691335387984836
11221.0,3,18,2023,0,1,-73.927884546751,40.691335387984836
11221.0,3,18,2023,19,1,-73.927884546751,40.691335387984836
11221.0,3,18,2024,11,1,-73.927884546751,40.691335387984836
11221.0,3,19,2022,3,1,-73.927884546751,40.691335387984836
11221.0,3,19,2022,5,1,-73.927884546751,40.691335387984836
11221.0,3,19,2022,14,1,-73.927884546751,40.691335387984836
